0,1,2
2188.0,251.0,11851.5
2188.0,252.0,11862.5
2188.0,253.0,11873.5
2189.0,250.0,11837.0
2190.0,251.0,11851.5
2191.0,251.0,11851.5
2192.0,251.0,11851.5
2193.0,251.0,11851.5
2194.0,251.0,11851.5
2195.0,252.0,11862.5
2196.0,252.0,11862.5
2197.0,252.0,11862.5
2198.0,252.0,11862.5
2199.0,252.0,11862.5
2200.0,252.0,11862.5
2200.0,253.0,11873.5
2201.0,252.0,11862.5
2201.0,253.0,11873.5
2202.0,253.0,11873.5
2203.0,253.0,11873.5
2203.0,254.0,11884.5
2204.0,253.0,11873.5
2204.0,254.0,11884.5
2205.0,254.0,11884.5
2205.0,255.0,11895.5
2206.0,254.0,11884.5
2206.0,255.0,11895.5
2206.0,256.0,11907.5
2207.0,254.0,11884.5
2207.0,255.0,11895.5
2207.0,256.0,11907.5
2207.0,257.0,11920.5
2208.0,254.0,11884.5
2208.0,255.0,11895.5
2208.0,256.0,11907.5
2208.0,257.0,11920.5
2208.0,258.0,11933.0
2209.0,254.0,11884.5
2210.0,254.0,11884.5
2210.0,255.0,11895.5
2210.0,256.0,11907.5
2210.0,257.0,11920.5
2210.0,258.0,11933.0
2210.0,259.0,11944.5
2211.0,254.0,11884.5
2212.0,255.0,11895.5
2213.0,255.0,11895.5
2213.0,256.0,11907.5
2214.0,255.0,11895.5
2215.0,255.0,11895.5
2215.0,256.0,11907.5
2216.0,255.0,11895.5
2216.0,256.0,11907.5
2217.0,256.0,11907.5
2218.0,256.0,11907.5
2218.0,257.0,11920.5
2218.0,258.0,11933.0
2218.0,259.0,11944.5
2219.0,256.0,11907.5
2220.0,257.0,11920.5
2220.0,258.0,11933.0
2220.0,259.0,11944.5
2221.0,257.0,11920.5
2222.0,257.0,11920.5
2222.0,258.0,11933.0
2222.0,259.0,11944.5
2223.0,257.0,11920.5
2223.0,258.0,11933.0
2223.0,259.0,11944.5
2224.0,258.0,11933.0
2225.0,258.0,11933.0
2225.0,259.0,11944.5
2226.0,258.0,11933.0
2226.0,259.0,11944.5
2227.0,259.0,11944.5
2228.0,259.0,11944.5
2229.0,259.0,11944.5
2230.0,259.0,11944.5
